Turn,TimeSinceSessionStart,ActionType,BuildingType,PositionX,PositionY,TargetBuildingLevelBefore,TargetBuildingLevelAfter,GoldBefore,GoldAfter,APBefore,APAfter,WasValid,Notes
17,356.0498,Build,SmallHouse,52,9,1,1,1214,714,5,4,1,
17,358.6084,Build,SmallHouse,58,8,1,1,714,214,4,3,1,
18,372.0323,Build,Service,50,3,1,1,214,3233,8,6,1,
18,379.8444,Build,Supply,44,7,1,1,3233,2133,6,5,1,
18,384.1219,Build,SmallHouse,58,4,1,1,2133,1633,5,4,1,
18,395.334,Build,BigHouse,44,1,1,1,1633,933,4,4,0,Can't place building at specified location
18,396.0783,Build,BigHouse,43,1,1,1,933,933,4,4,0,Can't place building at specified location
18,399.3887,Build,SmallHouse,45,3,1,1,933,433,4,3,1,
19,412.4989,Build,SmallHouse,43,17,1,1,433,4260,8,7,1,
19,421.8301,Build,Supply,62,4,1,1,4260,4260,7,7,0,Can't place building at specified location
19,422.2772,Build,Supply,63,4,1,1,4260,3460,7,6,1,
19,428.9772,Build,Supply,68,4,1,1,3460,2310,6,5,1,
19,444.2617,Build,SmallHouse,74,2,1,1,2310,1210,5,4,1,
19,445.9493,Build,SmallHouse,74,6,1,1,1210,710,4,3,1,
19,447.8368,Build,SmallHouse,73,10,1,1,710,210,3,2,1,
20,459.5174,Upgrade,Factory,48,18,2,2,210,4026,8,8,1,
20,463.3643,Upgrade,Factory,43,26,2,2,4026,2826,8,8,1,
20,468.8394,Build,BigHouse,65,9,1,1,2826,1626,8,7,1,
20,475.898,Build,SmallHouse,72,14,1,1,1626,1376,7,7,0,Can't place building at specified location
20,476.3536,Build,SmallHouse,73,14,1,1,1376,876,7,6,1,
20,478.0808,Build,SmallHouse,67,15,1,1,876,376,6,5,1,
20,481.6104,Build,SmallHouse,72,18,1,1,376,376,5,5,0,Not enough gold
20,482.2004,Build,SmallHouse,71,18,1,1,376,376,5,5,0,Can't place building at specified location
