avg_house_per_turn,avg_factory_per_turn,avg_service_per_turn,avg_satisfaction,avg_pollution,growth_rate,houses_without_service_ratio,houses_near_factory_ratio,low_satisfaction_ratio,ap_usage_ratio,designed_style
2.3753887773848756,0.5158709354469282,0.3485928225209846,0.4858178184622705,0.6870971430667192,0.8323240685451632,0.6008948720968424,0.4139662250265471,0.37060403125782115,0.8962777042116916,expander
2.224368635410287,0.5946972249101566,0.409034531491154,0.747059368998823,0.6846111228175101,0.824123787386689,0.44722305842358057,0.3065057569904375,0.44142582516120166,0.9375966516343387,expander
1.9582063894086095,0.8181225090410522,1.110419146640415,0.6958889362324632,0.4210799965660189,0.8114273375485987,0.07047318374346558,0.1516851135198614,0.08398605460350565,0.79482621729419,planner
1.4898673137867735,1.0137125949612054,0.7406544429410843,0.8084155458381109,0.31564030360363377,0.7729960643010524,0.08083733538318813,0.16389692418971621,0.11254068869478678,0.7584567841783022,planner
1.845491986920826,1.2614285508564858,0.6588775148158159,0.7910780315119382,0.39819179559738965,0.7269093723066387,0.0581524644560959,0.11397716934578618,0.1008776626246759,0.8348492336616593,planner
1.8500985700691754,1.0692896418993951,0.7979962917632264,0.7939352218296603,0.4005150731309077,0.637138914918418,0.21328872555723782,0.20369164604558937,0.032347860111894056,0.8528276804316914,planner
1.6050636659545359,1.1574169207484903,1.0737893368511107,0.7307590608988974,0.4474363290471025,0.7047668556161899,0.1611030079997245,0.2748396491326974,0.07018447535988519,0.7823131917821254,planner
1.6220971140748954,0.8368379430069124,0.8884347435878844,0.8004691184889987,0.39936835595310133,0.7296309949421614,0.12065009459389535,0.25267670385786584,0.06941372667048176,0.9560084583294809,planner
1.9251334695530014,0.8285684887167435,0.7393661252908332,0.8089483449145911,0.36435760502719045,0.7228400296455255,0.14366188122867724,0.17635855436715636,0.046128251277263804,0.7442576387657067,planner
1.7106970095865959,1.1712797588646944,0.9321140616195306,0.7052556732772808,0.39212266480958274,0.7031190427837303,0.07580712818994334,0.1876862552972764,0.08232834873784,0.7628514851084688,planner
1.8715574720696566,1.1121569052736469,1.0624576864762916,0.8432281231220942,0.2835631442430036,0.6237304976050927,0.145751763360433,0.20568929754561044,0.10060190745224191,1.0126365745327361,planner
1.9141781021386335,1.2271131280361198,1.0431002645239804,0.8190834750783479,0.3579311528751758,0.7255381532295961,0.0813587392731214,0.16815906966299954,0.06058545808683587,0.824093706969316,planner
2.2629317133347016,0.6265469614816503,1.002939028556177,0.6832370477286209,0.34696476939473964,0.745337035818042,0.12321400095477314,0.1261127611035347,0.05138785162960127,0.8539798874467337,planner
1.6539266736565728,1.043291717916395,0.9068357759855721,0.740903979143651,0.5300760862527728,0.7180351413390808,0.018742870667119632,0.18932271573847137,0.05352854140926448,0.8626216667398111,planner
1.0414958523134599,1.7713158896332752,0.5757480918470685,0.5892604155336097,0.7359792515060957,0.7165849134911336,0.2620043751071235,0.4977336613941031,0.5212363392224878,0.9661992684384382,tempo
0.9478232091329909,2.029465486763694,0.818323429551895,0.6025972208440917,0.713644102383219,0.7061036148993624,0.4013528919349298,0.4933864427504976,0.4155055542516983,0.9809853621371735,tempo
1.0146139056843833,1.78511866098455,0.013809898989639136,0.4380489886932568,0.8023202294024787,0.6526551772624605,0.4305929043145308,0.43558868976314946,0.3447964410642413,0.9552296230914437,tempo
1.488254657813223,1.44103446220514,0.6744745628232439,0.5208186448815669,0.7512943944266434,0.772347243198429,0.3159247756458776,0.5019826498272965,0.38558416679920154,0.9345874561255295,tempo
1.2227034690502496,1.9655326686302617,0.7379025224218028,0.4209747600938521,0.9693123362259386,0.6033538540334249,0.28785719239715335,0.5970653765187661,0.4024793494188026,0.9250920192071762,tempo
1.1583755499285449,1.676749766335292,0.4115952864583683,0.587968167761682,0.8449910840175533,0.6914963283317542,0.3719679900346601,0.5745839616701288,0.4450289695071168,0.9751851536769445,tempo
1.0342009978155855,1.6599547399507577,0.6120940407684893,0.5688296212346772,0.8185368884225096,0.7482129168316147,0.402213191663074,0.5026742888931337,0.423767790493603,0.9419122939026442,tempo
1.156463759354556,2.0746942129967976,0.6238124523482045,0.5850807708800511,0.911383516500803,0.7414702689142931,0.3545562377035971,0.5251786594725235,0.40593330819907536,0.9447942778252926,tempo
1.2193991929985435,1.9487892563592284,0.3772668975149791,0.6873909820548368,0.7495787832950208,0.6550067971048588,0.3926488698800054,0.6133330155170349,0.4299295853641724,0.9751338203705712,tempo
1.197550645430617,1.5756864071285421,0.5113706837290589,0.4658270630790311,0.8882583813392425,0.7297059832948503,0.23396022425659907,0.5242891326677606,0.41303451634204996,0.927451017887841,tempo
1.0355559208867136,1.8609218028729781,0.5367449856663085,0.4794445459703096,0.7870273186067174,0.7562434956150346,0.18415325268021404,0.43740289804987564,0.32252446229980514,0.941462113931526,tempo
1.2621815131196008,2.168839054237388,0.6286489434803029,0.5072049176029259,0.8186688654468117,0.6698229444753534,0.2985189491206088,0.5269073088863889,0.40581748482704716,0.916910762257907,tempo
1.5038693028482344,0.7299108369503866,0.8836859777314714,0.860085586104947,0.23450719958555563,0.4759267716868498,0.0667227744543125,0.08037777202345385,0.04195352197097663,0.603619412968672,conservative
1.4049020348517884,0.5746997436868174,1.1176715411692562,0.8879635413042604,0.30765912287557784,0.453959146226717,0.08616961910162034,0.08550026017215055,0.08379605866435344,0.6015021028786909,conservative
1.2320556315638447,0.4100911031833967,0.581415641353529,0.8137122489159619,0.1620433669223151,0.5090236271885724,0.07025267927331479,0.1362851251764766,0.05900847676372101,0.6153857806602558,conservative
1.2203170657303284,0.5737878757259759,0.7019650189469037,0.9315729382927177,0.25897200603606435,0.4718494608737177,0.008605964127273678,0.12061617122496238,0.037709203094947644,0.7242689787184078,conservative
1.0811144682411264,0.4100937465569341,0.9007865549577275,0.8423490296882371,0.17749672642603784,0.5373709959408499,0.027971387118522165,0.0757286154493612,0.04240591263423798,0.6808663300435249,conservative
1.5423229756177779,0.3313036862243196,0.6698828743896567,0.9038838410949255,0.21661570059897958,0.45509080780660677,0.10653455926567568,0.08347023902878577,0.06358594368127653,0.6540511088846066,conservative
1.8121495849763973,0.7633011263664806,0.862655377728139,0.8885785475477177,0.23226879747925738,0.5821178934519409,0.031052296182596865,0.10058154379995318,0.06116848973699175,0.5444756308146131,conservative
1.163348297466845,0.19411517333598494,0.8595889748333163,0.8758771127897981,0.2751178526048014,0.5044456868251865,0.10885846636713875,0.03859695625355326,0.005932351212896904,0.6466671380662029,conservative
1.4768130897878613,0.49509578778588603,0.5898836849940186,0.8355439980243605,0.13477652497475734,0.5401803529298023,0.07099794738290545,0.051803606410179344,0.02972266165326613,0.5864471886866629,conservative
1.3874641805453656,0.6432713480751857,0.7521410930496685,0.8652023257758922,0.17348711908137798,0.45242763006425935,0.05678908920136326,0.048942730327418776,0.02892701389305636,0.5781273264446691,conservative
1.7929450265832778,0.5052895327957593,0.7950411738011122,0.850698995536711,0.19438359751545853,0.48674182402800664,0.07842500100130276,0.10272523130141915,0.02938997704778945,0.6154509055613192,conservative
1.3449896605696712,0.15471182528966226,0.6727213406702172,0.9083437133722262,0.2822483856750642,0.4850578376266173,0.07729670889167299,0.08933750463630609,0.10157761616910475,0.7171744946860746,conservative
1.6360412042596166,0.5222297796997871,-0.021289264051514545,0.4244156363040668,0.6365473882073545,0.2666619435603489,0.42241125389089684,0.29021423956627257,0.7024569962087077,0.808163975694945,careless
1.6960136793416913,1.739972069445013,0.31547366152952366,0.2966458958406084,0.9784686115904486,0.5608365065526988,0.37553046148082525,0.397159358629967,0.39492580959382917,0.5817200269035664,careless
2.1630887737658204,1.9547083202350652,0.020286485236171714,0.46755630840286855,0.6524036146317259,0.4069311924352956,0.4289127290913357,0.3163211076384221,0.5058225953533793,0.6369049883588962,careless
1.8352284128899194,0.9748809452754316,0.252210390626718,0.2910923605550083,0.6634843004147501,0.5933086838738634,0.5601100625149257,0.3026933706241739,0.5119198766515071,0.7951387123371789,careless
0.8652973594393141,1.2716800961899675,0.16747524821083065,0.46847184023117916,0.6355111265186225,0.20926768490032216,0.3046949074540205,0.4257701935993658,0.5311667002065779,0.6295683374895591,careless
2.019296229388687,0.16923996886552006,0.28678404027053667,0.25467805602850524,0.6522245838296761,0.48710980069746207,0.3967503961659257,0.37385333469242094,0.6207551371057328,0.6623108130476851,careless
2.1178460560325707,0.43514657267119095,0.40596083558305657,0.5729882344789481,0.37925332498090664,0.3604657116794285,0.5692486552616648,0.39563455367484085,0.5445375048045571,0.6596014813284179,careless
1.7432948937364499,0.9221613823039603,0.5335564123319615,0.4305305011961456,0.8006403993112803,0.41821845508162986,0.44148725311130077,0.36809301746164547,0.5473342570853956,0.6779015519179736,careless
1.8448874284482064,2.0377003993227194,0.47422494068633847,0.3608771761398591,0.9301820883245917,0.4187886940467673,0.25542505577865754,0.2990296426899115,0.2755049694768973,0.6848486515958692,careless
1.7092091895947759,1.8382186561376415,0.3653854747528325,0.3737079365429363,0.8744108371775233,0.1483297036488172,0.5282737469730279,0.512503823266436,0.32256965050641906,0.8343754043206929,careless
1.869248203747207,0.7923560430495994,0.42655637322125695,0.6724831429365274,0.7772799382587743,0.5172330879450504,0.4448766920551707,0.318018675664225,0.5996402979853095,0.6343916174091132,careless
1.7357831186096961,0.7611712766174417,0.3957959651492784,0.44003945263443384,0.9056309916386849,0.40349754017178796,0.4676150077647955,0.30254835410612313,0.4466848087908666,0.7577300493044852,careless
1.6513977233290704,0.5616752013733561,1.573921184021132,0.934225514352198,0.27067174516118503,0.6538397906279033,0.024524216017928542,0.08266035890065748,-0.005574404978085576,0.7548022155744591,buffer
1.6308731312708116,0.6916622993634317,1.4559937252639639,0.834980438108065,0.3722875989808413,0.5664610590987614,0.04218789589209786,0.14177299871696075,0.03962018463473427,0.6911942012139566,buffer
1.3419051089109377,0.7707202535703993,1.7764048992950068,0.9338168018461991,0.32965933133196984,0.5344392161784408,0.020207903594828384,0.11622639239701055,0.03111449824577389,0.7347095759235475,buffer
1.1615070740570361,0.929432547919092,1.368398420284202,0.8629247572021032,0.19939478123699161,0.47725716640671156,0.056463411679238296,0.12219953901565211,0.00420078200517892,0.6152460613968193,buffer
1.4328430601419744,0.9503532287934089,1.348081729727279,0.8198742818752758,0.2377128467957028,0.5463638215126165,-0.013937732858831431,0.11837115400446563,0.02538130939582644,0.714810318240671,buffer
1.869791218989069,0.8689847544321636,1.3462222618890338,0.8357389636503332,0.37866799016249303,0.5629609217007244,0.040278585838258926,0.1192762473866999,0.0339616952153571,0.6727819794038029,buffer
1.3852675986239527,0.6179711588139412,1.3934493459568003,0.8582630091546494,0.21435771086614178,0.5653215113845949,0.034900455651582896,0.16511978965748064,-0.023019396167860244,0.7345753425961231,buffer
1.7492170384995258,0.3889914651387775,1.3314624811839302,0.8651423653601683,0.17962441526410894,0.5211091656204563,0.017788483090683423,0.17256811330270866,0.048713567862949225,0.743577754749708,buffer
1.644334412808647,0.5306422343174155,1.2950959467440453,0.8995749824491167,0.18889360955540274,0.5956499215086195,0.035193492036837304,0.10875537577351208,0.04421919936406983,0.702213165574302,buffer
1.427806766836184,0.8738994705046371,1.1837873344800205,0.9046374242777706,0.2796550628984192,0.5445226780343005,0.04652266044484236,0.08246659270844091,0.048480540384138016,0.6707548931778506,buffer
1.3954553958961922,0.8573513838755333,1.259131261891448,0.8236615481454577,0.17216854132380482,0.5903004975672821,0.014391412950074338,0.17264382545953094,-0.011638588157674441,0.764822818414502,buffer
1.5422034934405238,0.6854930332194411,1.29101618263821,0.8959654445740829,0.24811826487875757,0.6151650941008261,0.0422845529732408,0.12450905284385633,0.022727755755722882,0.6771527188139467,buffer
